
X-Axis: Magnitude
7.7	  1.0
7.8	  1.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: Median
   Points: 41
     Info: 

Data[x,y]:
5.0	  1.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #5

     Name: Mode
   Points: 41
     Info: 

Data[x,y]:
5.0	  0.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #6

     Name: 10 yr Prob
   Points: 41
     Info: 

Data[x,y]:
5.0	  0.532052
5.1	  0.459616
5.2	  0.392724
5.3	  0.333056
5.4	  0.280982
5.5	  0.236136
5.6	  0.197152
5.7	  0.164636
5.8	  0.137208
5.9	  0.114092
6.0	  0.094946
6.1	  0.079416
6.2	  0.073824
6.3	  0.06943
6.4	  0.068912
6.5	  0.068646
6.6	  0.065146
6.7	  0.064142
6.8	  0.063254
6.9	  0.062482
7.0	  0.062006
7.1	  0.061424
7.2	  0.06054
7.3	  0.053184
7.4	  0.052754
7.5	  0.040788
7.6	  0.035214
7.7	  0.03166
7.8	  0.026056
7.9	  0.008012
8.0	  0.002002
8.1	  6.56E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #7

Name: 95% Conf
Num Points: 41
Info: 

X, Y Data:
5.0	0.532052	[0.53066766	0.5334358]
5.1	0.459616	[0.45823392	0.4609987]
5.2	0.392724	[0.39137018	0.39407948]
5.3	0.333056	[0.3317499	0.33436468]
5.4	0.280982	[0.2797368	0.2822306]
5.5	0.236136	[0.23495981	0.23731625]
5.6	0.197152	[0.19605055	0.1982581]
5.7	0.164636	[0.16360964	0.16566753]
5.8	0.137208	[0.13625608	0.13816549]
5.9	0.114092	[0.11321273	0.11497721]
6.0	0.094946	[0.09413557	0.09576266]
6.1	0.079416	[0.07866876	0.080169715]
6.2	0.073824	[0.073101476	0.07455308]
6.3	0.06943	[0.06872775	0.07013888]
6.4	0.068912	[0.06821219	0.06961845]
6.5	0.068646	[0.06794745	0.06935119]
6.6	0.065146	[0.06446429	0.0658344]
6.7	0.064142	[0.06346523	0.06482548]
6.8	0.063254	[0.06258163	0.06393309]
6.9	0.062482	[0.061813492	0.063157246]
7.0	0.062006	[0.061339885	0.06267886]
7.1	0.061424	[0.060760826	0.06209392]
7.2	0.06054	[0.05988133	0.06120543]
7.3	0.053184	[0.052564427	0.05381045]
7.4	0.052754	[0.05213681	0.053378075]
7.5	0.040788	[0.040242255	0.041340813]
7.6	0.035214	[0.034705658	0.035729498]
7.7	0.03166	[0.03117726	0.032149952]
7.8	0.026056	[0.025617074	0.026502226]
7.9	0.008012	[0.007767655	0.008263935]
8.0	0.002002	[0.0018808994	0.0021308146]
8.1	6.56E-4	[5.8781623E-4	7.3196477E-4]
8.2	0.0	[0.0	9.578728E-6]
8.3	0.0	[0.0	9.578728E-6]
8.4	0.0	[0.0	9.578728E-6]
8.5	0.0	[0.0	9.578728E-6]
8.6	0.0	[0.0	0.0]
8.7	0.0	[0.0	0.0]
8.8	0.0	[0.0	0.0]
8.9	0.0	[0.0	0.0]
9.0	0.0	[0.0	0.0]



DATASET #8

     Name: Primary
   Points: 41
     Info: 

Data[x,y]:
5.0	  0.527726
5.1	  0.419696
5.2	  0.333736
5.3	  0.264978
5.4	  0.21089
5.5	  0.168244
5.6	  0.133832
5.7	  0.10706
5.8	  0.085254
5.9	  0.06763
6.0	  0.053994
6.1	  0.043296
6.2	  0.039662
6.3	  0.036836
6.4	  0.03667
6.5	  0.036542
6.6	  0.034784
6.7	  0.034432
6.8	  0.034044
6.9	  0.033738
7.0	  0.033554
7.1	  0.033328
7.2	  0.033
7.3	  0.028818
7.4	  0.028608
7.5	  0.022024
7.6	  0.01891
7.7	  0.017078
7.8	  0.014254
7.9	  0.004298
8.0	  0.001058
8.1	  3.32E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


