
X-Axis: Magnitude
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: Median
   Points: 41
     Info: 

Data[x,y]:
5.0	  1.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #5

     Name: Mode
   Points: 41
     Info: 

Data[x,y]:
5.0	  0.0
5.1	  0.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #6

     Name: 10 yr Prob
   Points: 41
     Info: 

Data[x,y]:
5.0	  0.502937
5.1	  0.42577
5.2	  0.355052
5.3	  0.29095
5.4	  0.234774
5.5	  0.185903
5.6	  0.144032
5.7	  0.108242
5.8	  0.078057
5.9	  0.052494
6.0	  0.047661
6.1	  0.043867
6.2	  0.0431
6.3	  0.042505
6.4	  0.042009
6.5	  0.041624
6.6	  0.040441
6.7	  0.03983
6.8	  0.039588
6.9	  0.039402
7.0	  0.008067
7.1	  0.007787
7.2	  0.007694
7.3	  0.007592
7.4	  0.004372
7.5	  0.004303
7.6	  0.003141
7.7	  0.002138
7.8	  0.002063
7.9	  6.9E-4
8.0	  2.95E-4
8.1	  2.54E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #7

Name: 95% Conf
Num Points: 41
Info: 

X, Y Data:
5.0	0.502937	[0.5019565	0.50391746]
5.1	0.42577	[0.42480063	0.42673993]
5.2	0.355052	[0.35411415	0.35599098]
5.3	0.29095	[0.29006007	0.29184154]
5.4	0.234774	[0.23394376	0.23560628]
5.5	0.185903	[0.1851412	0.1866672]
5.6	0.144032	[0.14334467	0.14472207]
5.7	0.108242	[0.10763406	0.10885295]
5.8	0.078057	[0.07753233	0.07858492]
5.9	0.052494	[0.052058097	0.052933346]
6.0	0.047661	[0.047244664	0.048080817]
6.1	0.043867	[0.043466844	0.044270664]
6.2	0.0431	[0.04270321	0.0435003]
6.3	0.042505	[0.04211085	0.04290267]
6.4	0.042009	[0.041617062	0.04240446]
6.5	0.041624	[0.041233793	0.042017736]
6.6	0.040441	[0.04005616	0.040829375]
6.7	0.03983	[0.03944797	0.04021557]
6.8	0.039588	[0.03920709	0.039972454]
6.9	0.039402	[0.03902195	0.039785594]
7.0	0.008067	[0.007893057	0.008244734]
7.1	0.007787	[0.0076161027	0.0079616895]
7.2	0.007694	[0.007524127	0.007867667]
7.3	0.007592	[0.0074232575	0.007764537]
7.4	0.004372	[0.004244084	0.004503739]
7.5	0.004303	[0.004176104	0.0044337194]
7.6	0.003141	[0.0030327262	0.0032531086]
7.7	0.002138	[0.0020488726	0.0022309737]
7.8	0.002063	[0.0019754714	0.002154376]
7.9	6.9E-4	[6.399339E-4	7.439396E-4]
8.0	2.95E-4	[2.6273436E-4	3.311619E-4]
8.1	2.54E-4	[2.2415833E-4	2.8774265E-4]
8.2	0.0	[0.0	4.7893827E-6]
8.3	0.0	[0.0	4.7893827E-6]
8.4	0.0	[0.0	4.7893827E-6]
8.5	0.0	[0.0	4.7893827E-6]
8.6	0.0	[0.0	0.0]
8.7	0.0	[0.0	0.0]
8.8	0.0	[0.0	0.0]
8.9	0.0	[0.0	0.0]
9.0	0.0	[0.0	0.0]



DATASET #8

     Name: Primary
   Points: 41
     Info: 

Data[x,y]:
5.0	  0.486506
5.1	  0.378436
5.2	  0.293522
5.3	  0.225175
5.4	  0.171081
5.5	  0.128149
5.6	  0.093873
5.7	  0.066811
5.8	  0.045174
5.9	  0.028023
6.0	  0.02516
6.1	  0.022856
6.2	  0.022574
6.3	  0.022337
6.4	  0.022144
6.5	  0.022004
6.6	  0.021418
6.7	  0.021203
6.8	  0.021112
6.9	  0.021038
7.0	  0.00411
7.1	  0.004027
7.2	  0.004007
7.3	  0.003979
7.4	  0.002275
7.5	  0.00226
7.6	  0.001655
7.7	  0.001113
7.8	  0.00109
7.9	  3.6E-4
8.0	  1.5E-4
8.1	  1.33E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


